utt_id,audio_path,reference,Accent,Age,Gender,Background,Sentiment,District,State,Other,audio_drive_id,audio_filename
13-00131-02,./Audio/13-00131-02.mp3,नहीं दी एंट्री भारत की स्तर टेबल टेनिस खिलाड़ी मनिका वत्रा और यह छह का सामना करना पड़ा जब एयर इंडिया ने इन खिलाडियों अपनी फ्लाइट में,Accent_unknown,Adult,Female,,Serious,,,audio_break,1xv07IihBk5dH6x1ZpKcRCR-sqoiuUf21,13-00131-02.mp3
13-00131-04,./Audio/13-00131-04.mp3,जिन्हें गारी टी टी एफ वर्ल्ड टूर ऑस्ट्रलियन ओपन में हिस्सा लेने,,,,,,,,audio_break,1XcKCSOqr6jq-Sc_46hinMY5WnSZ1gpvD,13-00131-04.mp3
13-00131-06,./Audio/13-00131-06.mp3,नमस्कार आदाब श्रोताओं मैं बसंती आपके लिए लेकर आई हूँ मुंगेर मोबाइल वाणी पर आये दिन भर की ख़बरों का सारांश बिहार राज्य से मुंगेर जिला से दीपक कुमार आर्य,Accent_unknown,Adult,Female,,Serious,,,,1uvXOrvAdxYpmHilcemIhhghH5UGNOzGD,13-00131-06.mp3
13-00133-01,./Audio/13-00133-01.mp3,हमारे मोबइलवाणी के माध्यम ऐसी कहते हैं की मुंगेर के मांझी टोला में करीब सौ बच्चों के बीच कापियों और पेंसिल का वितरण किया गया इस ऐसी बच्चों के चेहरे पर,Bihari,Adult,Female,,Happy,Munger,Bihar,audio_jump,1P6OOMw7Gkcv9ZZU_shOG-l5HSn6SCmie,13-00133-01.mp3
13-00131-05,./Audio/13-00131-05.mp3,ओपन में हिस्सा लेने जाना था तो श्रोताओं जल्द के होगी आपसे मुलाकात नए नए समाचारों के साथ धन्यवाद,Accent_unknown,Adult,Female,Music,Serious,,,,1iAGuvTBzkj-Ph0hsW7CEPXQrl0REvNI_,13-00131-05.mp3
13-00133-02,./Audio/13-00133-02.mp3,खुशी दिखाई पड़ रही थी बिहार राज्य के मुंगेर जिला से विपिन कुमार जी मोबइल वाणी के माध्यम से कहते हैं की मुंगेर प्रखंड के क्षेत्र में बारिश नहीं होने के कारण,Bihari,Adult,Female,,Sad,,Bihar,,1GMwdWk6XrzEG_e09vMFDJKL_yv5tHxrS,13-00133-02.mp3
13-00133-04,./Audio/13-00133-04.mp3,जो किसान धान रोपनी कर रहे हैं और जो किसान अपनी जमीन प्रति छोड़े हुए हैं दोनो ही निराश दिख रहे हैं ऋण के बोझ तले दबे हुए किसान चिंतित दिखाई दे रहे हैं,Bihari,Adult,Female,,Sad,,Bihar,audio_jump,1kaJ_pdWdwS50gqimwfZmBfBevZHCPVle,13-00133-04.mp3
13-00133-05,./Audio/13-00133-05.mp3,कृषि कार्य प्रकृति से जुड़ा हुआ हैं लाख किसान वैज्ञानिक तरीकें ऐसी खेती कर ले पर माटी को तो इस मौसम में बारिश ही चाहिए अभी सुखाड़ जैसी स्थिती उत्पन हो गई हैं,,Adult,Female,,Sad,,,,1FA2eutkk7omA8KoGAdZwBxW6kMB_87Rj,13-00133-05.mp3
13-00133-06,./Audio/13-00133-06.mp3,खेतों में दरारे दिखने लगी हैं सरकारी लाभ लेने जैसे की डी जी लैंड दान का लाभ लेने के लिए सरकारी स्थिर पर इतनी मशक्क़त करनी पड़ती हैं की तंग आकर किसान,,Adult,Female,,Sad,,,,1fiFfvGh3sWM_eCO2rULGn7ZPnbcRpL2s,13-00133-06.mp3
13-00132-01,./Audio/13-00132-01.mp3,कहते है की इस ऐसी अच्छा होता के हम किसी ऐसी उधर लेकर खेती करते बिहार राज्य के मुंगेर जिला ऐसी राजीव कुमार जी मोबाइल वाणी के माध्यम ऐसी कहते है की,Accent_unknown,Adult,Female,,Serious,,Bihar,audio_break,1bV4Qy7OrukvvLlFP6MHr1T5No3v1-bUt,13-00132-01.mp3
13-00133-03,./Audio/13-00133-03.mp3,धान की रूपए की स्थिती दयनीय होती दिखाई दे रही हैं सबसे ख़राब स्थिति मुंगेर जमुई और लखीसराय खड़गपुर जिले की हैं इस बार की वर्षा धरती की प्यास तक नहीं बुझा पाई हैं,Bihari,Adult,Female,,Sad,,Bihar,,1t20-7o1HC2KdfgNiki7R8cHMviMAC6N1,13-00133-03.mp3
13-00132-02,./Audio/13-00132-02.mp3,मुंगेर में गंगा के जल स्तर में हो रही वृद्धि ऐसी तथ्वर्ती इलाको में रहने वाले लोग भयभीत होते दिख रहे है बिहार राज्य के मुंगेर जिला ऐसी विपिन,Accent_unknown,Adult,Female,,Serious,,,,1peKQtDACIfcga2jm9D28vqYUiA7VtP_w,13-00132-02.mp3
13-00132-04,./Audio/13-00132-04.mp3,प्रखंड में शराब बूंदी के बाद आर्थिक मार झेल रही अति उत्साहित निति सरकार बिहार में बिजली विभाग द्वारा बिजली उपभोक्ताओ को और परिवहन विभाग को अपनी चपेट में लेकर,Accent_unknown,Adult,Female,,Serious,,,audio_break,10xo-cYDUOReXwMHV9BwDDD4nmNfVbVR7,13-00132-04.mp3
13-00132-03,./Audio/13-00132-03.mp3,एक बार पुनः मोबाइल वाणी के माध्यम से कहते है की मुंगेर प्रखंड में बिजली विभाग द्वारा उपभोक्ताओं को जबरन बिजली मीटर लगाने के लिए परेशान किया जा रहा है,Accent_unknown,Adult,Female,,Serious,,,audio_break,1VakwvCIA4UpnWX344pMYrMuCOFUhz2jq,13-00132-03.mp3
13-00132-05,./Audio/13-00132-05.mp3,दोहन कर रही है उक्त जानकारी राजद के अध्यक्ष वह महासचिव ने कहीं इनका कहना है की विधित विभाग राजद वसूली करने के चक्कर में बिजली उपभोक्ताओ,Accent_unknown,Adult,Female,,Serious,,,,1buSjcaklB3BBI-hov-PGuy9bf-aDQ_3N,13-00132-05.mp3
13-00132-06,./Audio/13-00132-06.mp3,को परेशान कर तो श्रोताओ कैसा लगा आपको समाचार संध्या का ये अंक हमे ज़रूर बताये नंबर तीन दबाकर और ऐसे के खबरों के लिए सुनते रहे,Accent_unknown,Adult,Female,,Serious,,,audio_break,16M8_aNWLYFGo2dCAhaQVmvuLUXLtlRhM,13-00132-06.mp3
13-00135-01,./Audio/13-00135-01.mp3,मुंगेर मोबाइल वाणी धन्यवाद,Accent_unknown,Adult,Female,,Serious,,,,1JfeQMrgQ42QQelnrV-UJ0a_ImLOiPNwu,13-00135-01.mp3
13-00135-04,./Audio/13-00135-04.mp3,बस दो सौ पचास रूपया ऐसी भी खुलवाया जा सकता हैं सुकन्या समृद्धि योजना में खाता खबर हैं नई दिल्ली ऐसी सरकार ने सुकन्या समृद्धि योजना के तहत न्यूनतम सालाना जमा अनिवार्य,Accent_unknown,Adult,Female,,Serious,,,,19ozROlr6Gz3CMX45aXmFZMf5BrQn-CxI,13-00135-04.mp3
13-00135-06,./Audio/13-00135-06.mp3,पचास रूपए कर दिया गया हैं सरकार के इस फैसला ऐसी ज्यादा ऐसी ज्यादा लोग बेटी की भविष्य को सुरक्षित करने के लिए बचत कर सकेंगे सरकार ने सुकन्या समृधि खाता नियम दो हज़ार सोलह में संशोधन कर स्पष्ट किया हैं की इस योजना के तहत न्यूनतम दो सौ पचास रूपए की राशि के साथ भी खोला जा सकता हैं गौर हैं की सुकन्या समृधि स्कीम,Bihari,Adult,Female,,Serious,,Bihar,inaudible,1uliZ39s-7yISmIuQFtDG2jLuQMLYnl7i,13-00135-06.mp3
13-00134-01,./Audio/13-00134-01.mp3,सुकन्या समृधि स्कीम सन दो हज़ार पंद्रह में लांच की गयी थी लांच की गयी थी नवम्बर दो हज़ार सत्रह तक देश भर ऐसी करीब एक,Bihari,Adult,Female,,Serious,,Bihar,audio_jump,1zqnXIT4UWUKRUhUrjHM_aHI-y6t97ZWt,13-00134-01.mp3
