utt_id,audio_path,reference,Accent,Age,Gender,Background,Sentiment,District,State,Other,audio_drive_id,audio_filename
13-00563-03,./Audio/13-00563-03.mp3,बताना चाहता हूँ की छह दिसम्बर को भोपाल राजधानी में बताएँगे की कैसे उठाएंगे योजनाओं का लाभ,Bihari,Adult,Male,,Serious,,Bihar,,1FfMbR2M-V1Gxs5GLOfxmoxmzlJZOgwqz,13-00563-03.mp3
13-00567-02,./Audio/13-00567-02.mp3,वितरुथ जानकारी लेना चाहती हैं तो सामान्य कार्यालों ऐसी प्रशिक्षण की जा सकती हैं धन्यवाद मैं,Accent_unknown,Adult,Male,,Serious,,,,1cfKg3yQY9h7_OvQX7dWyKoTdcNzvng0B,13-00567-02.mp3
13-00575-03,./Audio/13-00575-03.mp3,जनताओं ऐसी मिलते रहे है ट्रेटा सतयुग और द्वापरयुगों में भी राजा भेष बदल कर जनता ऐसी मिलने जाते थे जाते थे वेह उनकी समस्याओं ऐसी रूबरू होते थे,Bihari,Adult,Male,,Serious,,Bihar,,1yTuB9gtbGqZnPvJ7fGiugk7vbmYd8cG1,13-00575-03.mp3
13-00587-03,./Audio/13-00587-03.mp3,नमस्कार मित्रों में हीरालाल प्रमलिक जिला बोकारो जरिदीह हमारी सरकार ने जो गरीब,,Adult,Male,,Serious,Bokaro,Jharkhand,"inaudible,speaker_change",1BKr0nApSef-SXxBiIWmNwElosA2TFo18,13-00587-03.mp3
13-00586-01,./Audio/13-00586-01.mp3,डेल्ही का हालत कैसे बना हुआ था और अभी भी भी बना हुआ है अपने टेलीविज़न में न्यूज़ में या अखबार में पड़ा ही होगा की,,Adult,,,,,,,1hYUrUiihPXK0Kx8uecrCsXGBZ18mEC7n,13-00586-01.mp3
13-00616-02,./Audio/13-00616-02.mp3,काम में जलापूर्ति नहीं होने के बाद लोगों को पानी के लिए वैकल्पिक,Bihari,Adult,Male,,Serious,,Bihar,,1R5darSbRbvqPQ46g1v3wp14raejFQ5pO,13-00616-02.mp3
13-00618-02,./Audio/13-00618-02.mp3,तीर्थ ऐसी जोड़ने की तैयारियाँ शुरू कर दी गयी हैं राज सरकार ने संथावन को रोक की लागत को वहाँ सड़क निर्माण कराने के लिए बीड़ा लिया गया ऊपर वादी जमुई जिले में,Accent_unknown,Adult,Male,,Serious,,,,1ANAl2j9kHSbK7ZNvg7OX9z6BWBxbYwFI,13-00618-02.mp3
13-00630-01,./Audio/13-00630-01.mp3,में दिलीप पांडे जमुई अघेरा मोबाइल वाणी मीडिया डेस्क ऐसी जमुई जिले के लिए प्रखंड शनिवार के पेंशन धारियों के लिए शिविर आयोग किया गया समाज की सुरक्षा,Bihari,Adult,Male,,Serious,,Bihar,inaudible,1xp-gJgC7miQ66dB2aTHwQufEY664bvEy,13-00630-01.mp3
13-00634-03,./Audio/13-00634-03.mp3,भ्रष्टाचार को रोकने के लिए सरकार है सब कुछ है परन्तु ये भ्रष्टाचार की प्रवृति क़ाबू में नहीं आ रही है,Bihari,Adult,Male,,Serious,,Bihar,,117ZvdBho_tjlsWEkrhUstcoZnRpX0d0M,13-00634-03.mp3
13-00636-01,./Audio/13-00636-01.mp3,मैं पीडीएस दूकान आरोप कुछ लोग खटाल आरोप कुछ लोग पंडाल आरोप कर रहें है भ्रष्टाचार रोज छाप रहें हैं समाचार इसे अब रोकने का है दर्कार,Bihari,Adult,Male,,Serious,,Bihar,,1_AEgZpgjb5EVB9DTOaDnCiYSuFOOgWJt,13-00636-01.mp3
13-00636-03,./Audio/13-00636-03.mp3,भ्रष्टाचार की तरह मुंह खोलो सब मिल कर लगाओ नारा भ्रष्टाचार मुक्त हो देश हमारा तब होगा प्यारा देश हमारा धन्यवाद मैं बीरबल माथुर महुदा धनबाद ऐसी धन्यवाद थैंक यू,Bihari,Adult,Male,,Serious,,Bihar,,1gpvzjL2MwZ_c3OpVOYTuhc8daMwarKen,13-00636-03.mp3
13-00645-03,./Audio/13-00645-03.mp3,ऐसा भी नहीं की सबके सब भ्रष्ट हैं कुछ ईमानदार भी मिलते हैं जो एक पाने भी नहीं लेते,Accent_unknown,Adult,Male,,Sad,Dhanbad,Jharkhand,,1Uaik2KpNS1VOSqyLh32qauc4Z5e4N5_T,13-00645-03.mp3
13-00648-03,./Audio/13-00648-03.mp3,नंबर सात मुख्यमंत्री कन्यादान योजना नंबर आठ पंचायती समाज के विभिन्न समूह के साथ सीधी बातचीत नंबर नौ समाधान ऑनलाइन,Bihari,Adult,Male,No_speaking,Serious,,Bihar,,1qgcOz1coTCfoG4UE0__jWOdCe17-amvU,13-00648-03.mp3
13-00653-01,./Audio/13-00653-01.mp3,नमस्कार मध्य प्रदेश मोबाइल वाणी के साथ में श्यामलाल लोधी ग्राम पंचायत रेड्डी हिम्मतपुर जिला शिवपुरी तहसील खनियाधाना से बात कर रहा हूँ बताना चाहता हूँ की,Accent_unknown,Adult,Male,,Serious,,,inaudible,1xnP8AAWj-7Bx662GPp9luZpUIY3XYSvO,13-00653-01.mp3
13-00657-01,./Audio/13-00657-01.mp3,तीन सौ रुपया भरा जुर्माना एक एस गारी के समग्र मध्य प्रदेश के सेहोर जिले ऐसी पंचायत आदिवासी ग्राम पंचायत कोटा ऐसी,,Adult,Male,,,Kota,Rajasthan,,1xaRoci9uqCytTZgMVxYb7oi0bOfmWcp_,13-00657-01.mp3
13-00657-02,./Audio/13-00657-02.mp3,तत्पर्स्यासी कानून बनाया जो व्यक्ति गाँव में गुटका दारू,,Adult,Male,,,Kota,Rajasthan,,1_bBffmaMAUkIk0K7wFQ5c1N_USFs6XpD,13-00657-02.mp3
13-00657-03,./Audio/13-00657-03.mp3,गली गलोच आदि का सेवन करते हुए या गली देते हुए पकड़ा जाता है उसपर पंचायत ने जुर्माना रखा है यह रास्ता,,Adult,Male,,,Kota,Rajasthan,,1zdCaZQNha9J-LFGiU0tZmOiBOEvv_JtM,13-00657-03.mp3
13-00660-03,./Audio/13-00660-03.mp3,इस बात ऐसी जवान ने इनकार किया है किया है पुलिस इसकी गहरी ऐसी छानबीन कर रही है नमस्कार में डॉक्टर परवीन कुमार मुंगेर की आवाज़ के लिए धन्यवाद,Bihari,Adult,Male,,Serious,,Bihar,,1EUrKZmouTEcfvQKQaBSbrV7PTdBCTANj,13-00660-03.mp3
13-00674-03,./Audio/13-00674-03.mp3,इसलिए जानना चाहतें हैं की वो एक निधि कार्यक्रम में आये तो उन्होंने ने कहा की नीतिश कुमार ने नोट बूंदी आरोप समर्थन देश स्थित में किया इसका राजनीति मतलब नहीं निकालना,Accent_unknown,Adult,Male,,Serious,,,,1rLJfnojuCBWakB_bkouqqQOKdPHZ7fXd,13-00674-03.mp3
13-00697-02,./Audio/13-00697-02.mp3,एस बी गारी ने शुरू किया डिजिटल ड्राइव नमस्कार श्रोताओं में रिपोर्टर खुशी ललन धनबाद मोबाइल मीडिया ऐसी,Accent_unknown,Adult,Male,,,Dhanbad,Jharkhand,,1ujMlNI_oxSywWRV7vmJb544Ixbrvhq7L,13-00697-02.mp3
01-00004-03,./Audio/01-00004-03.mp3,में दिलीप पांडे मोबइलवाणी मीडिया डेस्क ऐसी को भी अब डिजिटल इंडिया ऐसी जोड़ा जायेगा इस की प्रक्रिया कर दी गयी हैं,Bihari,Adult,Male,,Serious,,Bihar,inaudible,1l0MJiuwoGGzv5H6vimh3fEUg1yMSn6H0,01-00004-03.mp3
01-00008-01,./Audio/01-00008-01.mp3,और सुरक्षित नहीं हो सकता,Bihari,Adult,Male,,Serious,,Bihar,inaudible,1W9GRmlJHIm8GrG-P9VyXBTm6qutZjML6,01-00008-01.mp3
01-00017-01,./Audio/01-00017-01.mp3,यहाँ के जन वितरण प्रणाली के खाद्यान वितरण विक्रेता पर अनियमितता किए जाने का आरोप लगाया ग्रामीणों की शिकायत है की जनवितरण,Bihari,Adult,Male,,Serious,,Bihar,inaudible,1VlXfwMoxzsOS37r0o-Rp24PwOBzQOu3_,01-00017-01.mp3
01-00048-01,./Audio/01-00048-01.mp3,जोड़ने आरोप पता चलता है की छह के वजाय उन्हें तीन रूपए ही प्राप्त हुए जबकि वही टमाटर बाजार में दस ऐसी बारह रूपए के दर्ज ऐसी,Accent_unknown,Adult,Male,,,,,,1jeIJbrB7aXb6YDI1Vg61wmdLMQuzGsCi,01-00048-01.mp3
01-00049-03,./Audio/01-00049-03.mp3,इसमें प्रदेश्वसिये भर के निशक्तजन भग ले सकते है इस वर्ष रोज़गार मेला अठारह वर्ष ऐसी अधिक आयु के राशी बाधित द्रष्टि बाधित एवं,,,Male,,,,Madhya_pradesh,,1O_y77Mcbyj-_3tpFEei5oSr8F8xBDfTx,01-00049-03.mp3
01-00067-02,./Audio/01-00067-02.mp3,सावित्री देवी ने बताया की कलाकार अपने जिसे की माध्यम ऐसी शराब बूंदी यह बात हुए परिवर्तन की जानकारी लोगों तक पहुँचा,Bihari,Adult,Male,,Serious,,Bihar,inaudible,1_E1KVk2iZKrB2zJ-C81Ksg4uWILXDEav,01-00067-02.mp3
01-00071-01,./Audio/01-00071-01.mp3,इसका एक बड़ा कारण स्थानीय लोगो में स्वच्छता को लेकर जागरूकता का अभाव अभी भी है सड़को के किनारे बने,Bihari,,Male,,,,Bihar,,1ZKQQprJgcPAVu6_J3L0jkABpXic0b_4g,01-00071-01.mp3
